吹	11311
惊	11310
必	11276
踩	11141
尚	11123
租	11108
具	11059
基	11044
液	11034
康	11010
布	10973
塔	10951
纯	10934
狼	10892
土	10867
镜	10862
喜	10856
底	10833
邓	10822
寸	10820
沈	10789
屋	10775
虎	10765
显	10708
录	10696
仲	10690
永	10663
调	10631
鲁	10621
晒	10619
命	10612
客	10568
额	10554
松	10543
福	10527
狂	10506
结	10462
兰	10433
秋	10425
软	10413
柳	10412
萧	10396
傻	10340
恋	10337
阳	10311
负	10306
顺	10274
戏	10232
陆	10231
查	10211
印	10200
舍	10193
亲	10137
联	10131
寻	10118
追	10105
须	10090
支	10051
治	10047
欧	10040
滴	10007
盛	9976
料	9960
脑	9958
奇	9912
苑	9907
紫	9902
抢	9893
涨	9873
灰	9867
环	9841
潘	9763
番	9749
仔	9721
盖	9699
止	9673
哥	9660
音	9595
怀	9581
赢	9579
故	9530
偶	9514
格	9489
袋	9473
遇	9463
归	9446
程	9445
景	9440
凌	9435
酷	9425
祝	9415
补	9412
旗	9394
依	9388
产	9364
船	9348
聚	9338
慢	9333
责	9303
宜	9295
伟	9271
持	9267
皆	9221
糖	9212
冯	9143
鸟	9116
虽	9095
核	9081
羊	9080
散	9026
容	9023
宽	9020
佛	9018
旅	9002
禁	8994
谷	8993
莪	8985
寒	8979
实	8977
疑	8972
专	8969
抽	8955
雅	8926
右	8914
优	8894
嘅	8873
瓶	8857
司	8843
鸡	8841
柜	8839
致	8836
硬	8822
沟	8814
减	8781
列	8781
沙	8773
目	8754
桌	8719
兴	8710
晓	8695
嘴	8694
爆	8679
宗	8644
咯	8639
呆	8624
耐	8614
膜	8608
编	8604
士	8595
赚	8594
演	8576
摆	8575
借	8557
测	8554
凡	8545
铺	8545
斗	8543
墙	8529
闹	8494
姜	8491
湾	8489
复	8487
杰	8466
熊	8417
聊	8416
迷	8416
爬	8388
企	8376
救	8344
退	8342
丢	8339
券	8338
细	8333
册	8322
吉	8314
毒	8311
罪	8294
领	8273
链	8271
楚	8255
斯	8247
炉	8242
艺	8240
逼	8240
练	8226
枪	8193
善	8178
蒋	8177
失	8161
沪	8155
洪	8148
棒	8138
姐	8115
喊	8108
义	8105
盟	8102
圣	8098
念	8096
输	8090
争	8088
付	8076
丽	8069
帅	8065
铝	8065
露	8061
紧	8058
标	8022
附	8005
旁	7998
衣	7981
闻	7974
汉	7957
俩	7954
尾	7945
骂	7943
董	7942
智	7936
柏	7909
巴	7908
母	7898
害	7895
袁	7893
礼	7882
骨	7876
荣	7850
刷	7841
辆	7822
注	7819
诚	7788
委	7776
丹	7759
吕	7755
嘉	7755
运	7748
旺	7736
引	7730
富	7726
酸	7704
烧	7698
魏	7695
终	7692
烦	7653
黎	7630
舒	7627
庆	7587
洞	7556
功	7521
爽	7515
增	7514
洋	7477
脱	7477
池	7453
跌	7439
耳	7418
针	7390
川	7379
吾	7366
琴	7359
伊	7357
厚	7357
怡	7357
存	7353
贾	7348
擦	7347
撞	7338
肖	7336
燕	7331
暗	7329
圆	7325
泵	7309
艾	7295
俺	7288
赶	7287
豆	7269
批	7227
裤	7224
稳	7209
俊	7185
芳	7167
医	7156
羽	7153
淡	7133
购	7130
锁	7126
疼	7070
孟	7057
幅	7052
侯	7031
醒	7029
欣	7027
迎	7027
赴	7022
忧	7021
盐	7018
阀	7015
府	7000
枚	6994
登	6991
犯	6984
丰	6982
维	6973
彭	6963
肯	6950
顿	6944
栏	6934
趣	6911
恩	6907
岩	6900
凭	6880
切	6876
扣	6862
炒	6849
瘦	6838
胶	6832
躺	6815
醉	6797
乃	6796
施	6794
偏	6793
弹	6786
鑫	6758
守	6752
辉	6750
健	6733
敏	6731
堆	6730
咁	6713
驻	6702
珠	6686
患	6678
劲	6675
氏	6672
混	6666
状	6664
腿	6661
严	6650
拟	6620
骑	6618
泡	6616
颗	6614
阴	6611
扬	6608
埋	6600
尔	6593
识	6588
铜	6587
蒙	6576
琳	6570
妖	6564
速	6563
吖	6550
咩	6542
俄	6541
疯	6541
隆	6526
魂	6520
轩	6512
颜	6511
麦	6511
溪	6506
缺	6483
井	6462
透	6455
贤	6449
蛋	6446
摸	6392
汇	6392
孕	6390
吓	6389
亩	6378
档	6372
载	6337
嫁	6333
狠	6321
猜	6313
响	6311
竹	6295
夫	6291
瑞	6289
适	6287
征	6278
威	6268
替	6260
肺	6253
遍	6242
冠	6234
勇	6234
湿	6208
霜	6207
异	6195
姚	6192
窗	6182
驾	6174
澳	6166
续	6147
益	6145
恒	6132
答	6120
锅	6109
偷	6096
父	6085
简	6075
操	6068
滑	6064
凉	6062
添	6058
乘	6055
模	6031
奶	6029
崔	6024
牙	6022
卢	6017
佐	5992
暴	5957
签	5953
祖	5952
甚	5947
睇	5946
皇	5945
挡	5938
败	5933
汪	5923
慧	5902
晴	5889
采	5880
骗	5876
锋	5869
贺	5849
插	5843
普	5837
灭	5837
末	5826
鹏	5821
肥	5818
呈	5806
挑	5798
巨	5795
钻	5788
泉	5787
凤	5785
肩	5776
职	5774
逸	5766
塘	5756
薄	5747
葛	5733
郎	5713
躲	5707
潮	5701
帝	5699
飘	5696
搜	5689
罢	5674
申	5659
虫	5658
泰	5656
童	5654
妆	5649
私	5641
矿	5632
兼	5624
晶	5623
恶	5620
掌	5611
胸	5602
佢	5586
贝	5574
祥	5562
虚	5560
摘	5559
惠	5552
玄	5545
吸	5533
惹	5519
控	5519
伱	5504
烂	5503
拖	5499
闭	5499
肝	5497
锦	5452
临	5449
息	5449
消	5449
返	5447
际	5447
鼠	5443
甜	5438
陶	5430
吐	5429
阁	5426
润	5423
弱	5420
冒	5413
浅	5413
晕	5409
卓	5403
牵	5403
煮	5400
蛮	5398
造	5398
斤	5395
训	5392
认	5380
乔	5373
庭	5360
粤	5348
亭	5344
吻	5344
熟	5339
误	5336
芯	5331
喇	5323
癌	5322
邪	5319
嘎	5318
纳	5311
漆	5301
忠	5296
侧	5292
震	5292
栋	5291
稍	5288
搭	5284
密	5273
鸿	5268
斌	5257
巧	5246
缝	5241
横	5239
砸	5213
胖	5213
财	5185
汗	5181
仁	5178
婚	5178
堪	5171
迅	5168
晨	5166
辛	5166
妹	5162
谭	5158
岗	5137
穷	5137
跨	5135
岭	5116
娘	5114
枫	5112
决	5088
涛	5087
纹	5084
毫	5083
巷	5069
菌	5065
饮	5064
序	5051
洁	5044
浪	5039
蛇	5027
暖	5009
杂	4996
洲	4995
堡	4987
餐	4983
摇	4967
喺	4965
菲	4947
玲	4943
诸	4936
险	4934
辣	4933
坊	4932
伴	4931
浩	4927
腰	4925
逛	4915
尊	4909
置	4907
薛	4894
幸	4878
赏	4873
翔	4868
欢	4862
拳	4854
举	4840
悦	4826
庙	4825
懒	4825
订	4825
鲜	4819
沉	4818
翼	4816
饿	4804
符	4799
饰	4799
势	4795
护	4795
曝	4793
效	4782
杆	4774
鼻	4773
纪	4759
棵	4758
冬	4743
猛	4739
尘	4736
粗	4718
搬	4715
咬	4714
扔	4704
赖	4702
咱	4701
涂	4700
逃	4700
侠	4696
框	4695
摄	4693
潜	4687
邮	4687
咋	4680
残	4679
怒	4670
泽	4661
泥	4659
围	4656
怎	4656
告	4634
己	4633
曰	4623
昌	4620
继	4603
粒	4599
桶	4588
托	4581
焦	4572
桂	4570
畅	4562
肾	4555
煤	4553
棉	4545
碎	4544
废	4542
妻	4541
喔	4536
唯	4527
墨	4527
刺	4526
碰	4520
育	4518
衫	4507
轴	4502
哎	4493
敬	4482
染	4471
盯	4458
敌	4457
丸	4455
踏	4453
索	4447
於	4442
积	4440
隔	4431
凯	4419
豪	4415
烈	4405
娶	4399
剪	4396
拔	4394
娜	4383
姓	4374
艳	4373
斜	4350
稿	4335
尿	4322
诺	4314
预	4312
串	4311
酶	4307
窝	4301
困	4299
夺	4288
隐	4288
朗	4285
闲	4285
垫	4284
倾	4283
哇	4282
休	4280
寄	4275
挤	4275
导	4268
烤	4263
鼎	4263
译	4260
拼	4254
闷	4245
攻	4240
胃	4234
愈	4233
乳	4228
什	4228
扑	4206
移	4195
铭	4191
囧	4182
颖	4177
岳	4167
柱	4161
撑	4160
绣	4153
碗	4136
谋	4133
胆	4125
雄	4120
填	4107
朵	4105
幕	4104
始	4095
仓	4091
妙	4089
芝	4087
研	4086
承	4085
闪	4077
乙	4074
麻	4074
挖	4062
琪	4060
萨	4049
臣	4046
境	4045
尹	4032
呼	4032
臭	4032
伞	4011
滚	4009
暨	4002
森	4001
爸	3999
兔	3994
碳	3992
抛	3985
壹	3983
幻	3963
尼	3959
虹	3957
射	3956
傲	3936
扁	3935
磨	3935
旳	3924
盆	3923
欠	3920
愁	3913
趁	3907
挥	3906
厨	3904
砖	3904
腾	3897
钙	3895
互	3888
技	3877
略	3873
振	3864
邦	3858
喂	3853
促	3847
傅	3845
洛	3843
奔	3834
渐	3831
贼	3831
壁	3820
绕	3820
踢	3810
固	3806
撒	3805
叹	3802
粥	3798
御	3789
赤	3784
邵	3780
苗	3776
播	3770
浦	3764
判	3756
域	3754
政	3748
弃	3736
刮	3734
乎	3726
勤	3726
柯	3720
惜	3717
鼓	3717
坡	3712
雾	3710
晋	3706
兮	3703
址	3664
韵	3654
劝	3628
鸣	3625
劫	3619
否	3614
丑	3612
吵	3611
妨	3610
尝	3606
塞	3604
穆	3601
献	3598
宠	3590
裙	3590
赞	3586
痕	3582
握	3574
戒	3571
融	3564
盈	3560
规	3560
毕	3547
殿	3546
浓	3543
俱	3541
赠	3539
笨	3537
唉	3530
扎	3519
迟	3516
灶	3512
牧	3508
惨	3500
邱	3499
霸	3497
碧	3490
闯	3489
乜	3487
启	3484
渝	3484
哩	3482
瞪	3481
伯	3474
炸	3470
聘	3463
旭	3460
哋	3458
汁	3457
摔	3454
莲	3454
冇	3424
议	3424
丫	3420
充	3420
阶	3419
拆	3417
甩	3416
靓	3415
席	3411
漫	3410
爷	3407
迪	3406
勒	3396
扶	3391
柔	3389
划	3383
哲	3381
姿	3379
吊	3376
悟	3373
航	3371
霍	3366
访	3363
享	3360
碟	3359
扯	3353
粘	3349
谜	3332
饼	3332
津	3323
唇	3322
廖	3321
债	3312
湘	3306
桑	3297
辰	3294
触	3286
萍	3271
趴	3267
鹰	3256
罚	3251
历	3250
霞	3250
烫	3247
饱	3243
渡	3238
耍	3238
予	3234
喷	3231
探	3231
突	3229
涵	3211
伏	3208
怨	3207
壳	3200
巫	3197
尖	3195
孝	3191
韦	3184
谱	3179
弯	3176
膏	3176
仿	3175
尺	3170
泛	3168
扫	3167
坑	3155
坝	3141
磊	3133
资	3131
携	3128
莉	3123
俗	3121
参	3120
霖	3118
赔	3117
频	3117
捧	3116
赌	3115
郡	3108
翠	3105
睁	3103
抹	3100
敲	3100
株	3097
碁	3094
娇	3093
扇	3093
啲	3091
郝	3089
翁	3086
藤	3082
耶	3081
示	3075
帽	3074
锡	3071
储	3064
哟	3062
遥	3058
谓	3055
滩	3051
罐	3051
斩	3046
屈	3045
眉	3038
淘	3037
氧	3033
损	3031
宣	3029
锌	3029
箭	3028
凶	3023
伦	3019
糸	3019
俾	3014
俞	3010
炮	3009
捏	3004
叠	3003
拥	3002
悲	3001
束	3000
逢	3000
邹	2995
脂	2994
肌	2988
辑	2986
裸	2985
灾	2983
虾	2981
锐	2980
宅	2974
希	2974
砂	2974
岂	2971
寨	2970
检	2970
忌	2968
熙	2964
苯	2963
瘤	2960
凝	2953
蝶	2951
碑	2950
浙	2948
姬	2947
凑	2946
厢	2946
帐	2934
亏	2929
涌	2929
衰	2929
途	2929
糟	2925
拒	2923
兜	2916
豫	2914
墓	2903
执	2899
驰	2899
帆	2896
曼	2895
诛	2891
抵	2888
沿	2878
殷	2872
吼	2871
砍	2867
忆	2862
椅	2860
蒲	2856
兄	2855
枝	2853
冻	2844
舰	2841
协	2839
浮	2837
拨	2835
济	2834
瓦	2831
桃	2830
屯	2828
妃	2826
勾	2824
倪	2822
妇	2822
瞧	2814
蒸	2808
毅	2805
脉	2800
拜	2798
材	2795
蕾	2789
嫌	2783
岸	2781
悔	2775
徒	2774
屑	2762
孤	2757
珍	2755
蹲	2753
薇	2749
讨	2748
廉	2744
务	2735
氟	2735
彼	2734
愣	2733
胎	2730
耻	2728
荷	2725
盼	2712
潭	2710
垂	2708
纲	2700
腺	2698
删	2694
坚	2689
槽	2682
销	2682
介	2678
鸭	2678
绳	2668
龟	2668
滨	2666
罩	2663
抬	2654
噢	2650
幽	2650
沾	2644
偿	2633
详	2630
确	2629
乖	2626
尤	2623
拓	2623
蜜	2623
伍	2604
彦	2590
忽	2590
裂	2589
灌	2581
誉	2578
监	2577
劳	2572
皱	2571
聂	2571
纱	2570
勿	2569
颇	2568
筒	2561
茹	2561
柴	2560
乌	2558
炼	2554
仕	2553
嫩	2549
盾	2542
坛	2541
典	2537
睿	2537
卜	2536
媒	2534
浴	2534
龚	2534
漏	2532
馨	2532
妮	2530
邢	2527
婷	2525
篮	2525
阅	2519
咸	2518
驴	2508
祸	2506
臂	2506
酱	2498
邀	2495
斑	2494
伸	2492
迫	2489
谦	2483
硅	2482
恏	2481
遂	2480
醋	2479
暂	2477
辞	2474
郁	2469
惯	2465
亡	2462
旋	2460
吞	2457
叔	2456
颈	2456
延	2445
尸	2443
盗	2439
芬	2435
卧	2425
映	2425
撕	2423
婆	2422
晖	2421
犹	2419
壶	2417
缓	2417
棋	2416
脏	2412
跃	2412
堵	2408
催	2405
遮	2405
蓉	2403
菊	2402
兑	2401
逾	2399
酯	2399
倩	2398
晃	2392
激	2392
捡	2390
摩	2385
硕	2379
腹	2379
呵	2377
筑	2376
耀	2374
肠	2372
娃	2370
炫	2368
眠	2368
贱	2368
抖	2367
朴	2367
逆	2366
钉	2366
斋	2363
茂	2363
恐	2362
措	2361
挣	2353
奉	2347
警	2345
矣	2344
愧	2343
坪	2338
跪	2337
瓷	2336
肚	2336
默	2333
捉	2332
禅	2331
迁	2328
哼	2325
账	2325
缠	2323
抄	2322
寿	2320
避	2320
幼	2316
挨	2310
弦	2304
弘	2301
奕	2295
律	2292
慎	2291
昊	2287
岚	2286
疾	2285
毁	2284
塌	2279
荐	2279
熬	2278
澜	2277
拾	2273
逐	2269
纵	2267
缩	2264
述	2262
鹿	2261
醇	2258
祭	2257
朋	2249
贷	2246
粮	2239
钠	2235
伪	2232
秘	2231
琼	2230
逗	2230
割	2229
态	2223
弓	2218
哄	2216
捷	2215
瓜	2211
截	2209
策	2209
籍	2209
袭	2209
钓	2206
坤	2205
玮	2199
慕	2192
嗯	2190
卿	2189
磁	2186
皖	2184
贪	2184
钛	2183
培	2179
洒	2179
呐	2178
莹	2177
庞	2171
狐	2171
陷	2166
舌	2158
龄	2158
淇	2156
函	2150
辜	2146
摊	2145
筋	2145
饶	2138
吥	2137
魅	2133
雕	2132
薪	2125
腔	2124
习	2123
骏	2116
妍	2115
扮	2115
镁	2113
审	2112
爹	2109
歪	2108
堰	2105
雯	2100
蓄	2097
缸	2089
佑	2085
嘢	2075
禾	2075
鹤	2074
穴	2072
阻	2072
霆	2067
靖	2065
齿	2057
锂	2052
兆	2049
悬	2048
袖	2048
塑	2044
诉	2033
瞎	2032
枕	2030
驱	2028
痴	2026
黔	2024
释	2021
裕	2019
艘	2018
佩	2017
梨	2013
渣	2012
辽	2010
刃	2009
宿	2008
喻	2007
萌	1997
渊	1996
瑶	1988
舟	1986
烨	1984
猴	1978
递	1977
夕	1969
荡	1959
咽	1958
径	1958
朔	1956
狮	1953
陵	1950
喽	1945
赐	1944
咏	1940
弟	1936
杭	1936
铃	1936
宴	1935
炭	1925
昨	1923
楠	1923
蟹	1923
桐	1919
赋	1914
淋	1913
遗	1910
统	1907
鲍	1907
壮	1906
桩	1903
捂	1902
窦	1900
蜀	1896
厌	1894
搂	1894
迈	1892
颂	1889
裴	1884
刑	1881
乾	1880
贞	1877
铅	1877
揉	1873
煎	1870
樱	1868
泾	1864
瑜	1861
丛	1857
磅	1856
诀	1854
幢	1848
刊	1846
绘	1844
吟	1843
畏	1841
蒂	1828
碱	1827
鹅	1823
阎	1822
暮	1821
担	1820
荒	1820
玛	1818
磷	1817
织	1817
稀	1813
鄂	1812
彪	1811
锤	1808
簿	1804
娱	1802
坠	1801
蔚	1801
炖	1800
捞	1798
氢	1796
虞	1796
娟	1793
葱	1793
辈	1793
咖	1792
殇	1792
璐	1791
窄	1786
窑	1783
帘	1777
妞	1773
溜	1767
危	1764
肿	1764
呗	1760
捐	1759
央	1758
涉	1756
辅	1754
煞	1752
矮	1750
豹	1749
柄	1747
仇	1744
钩	1743
验	1743
惟	1741
裹	1741
裁	1739
趟	1736
佬	1735
蚊	1733
虑	1731
苍	1730
阮	1729
竞	1728
屁	1726
汽	1726
蛾	1720
闽	1717
咒	1715
慈	1715
宾	1714
择	1713
腻	1713
伐	1711
姨	1710
彬	1710
氯	1710
覆	1707
丙	1705
渠	1705
揭	1704
乏	1698
痒	1698
峩	1697
焉	1695
冀	1693
樊	1691
雁	1691
咪	1686
闸	1686
昆	1683
燃	1681
舱	1677
揍	1676
叻	1675
喘	1669
啸	1668
厉	1667
囊	1666
暇	1665
浆	1664
悠	1662
旦	1661
茅	1660
衡	1660
午	1659
僧	1650
憋	1649
糊	1642
披	1641
赫	1641
琦	1637
仰	1635
疏	1635
闫	1633
彻	1629
恰	1629
溶	1629
泣	1627
劈	1623
咧	1619
葵	1617
屡	1615
植	1614
屎	1605
沵	1604
爪	1604
丘	1603
扩	1595
耗	1595
拽	1590
坟	1588
煲	1582
俏	1577
麟	1576
扭	1572
署	1571
颐	1571
彤	1568
棚	1567
仗	1564
氮	1563
妾	1562
慌	1561
崖	1559
卸	1555
漂	1553
邻	1553
揽	1552
焊	1546
菱	1538
魄	1538
媚	1536
奏	1535
轰	1533
禽	1532
巩	1531
橙	1530
绮	1530
峡	1529
睹	1527
夷	1523
孩	1519
狄	1519
蜂	1517
沐	1515
籽	1515
莎	1514
韶	1513
泄	1510
敷	1508
扛	1506
笼	1506
繁	1504
猎	1503
轨	1499
拦	1498
夸	1495
掩	1494
疲	1494
咔	1492
候	1490
啃	1489
杏	1485
竖	1480
膝	1479
哆	1475
趋	1475
棍	1470
芸	1470
墩	1467
汝	1467
翟	1465
丈	1461
浇	1461
绑	1461
戈	1460
渔	1460
筹	1460
奴	1448
授	1447
芒	1447
冥	1446
帧	1446
荆	1446
撤	1444
沦	1443
唤	1442
钾	1440
昭	1437
聪	1434
胺	1434
宪	1432
滤	1430
屠	1425
逝	1425
拐	1419
眨	1417
敖	1416
匹	1414
脆	1412
禹	1411
昂	1407
掏	1405
酮	1405
哒	1402
镍	1402
侨	1400
叁	1396
涩	1391
穗	1391
鉴	1389
甄	1388
詹	1388
勺	1384
喀	1376
惧	1374
冉	1373
莱	1373
萱	1373
诶	1373
辖	1373
窜	1371
蒜	1370
倚	1366
畔	1365
纤	1365
坦	1364
姆	1364
珊	1361
羞	1357
拌	1356
淫	1356
朕	1354
誓	1353
哉	1352
崇	1352
瞳	1349
哀	1346
葬	1346
泊	1345
皓	1344
筛	1344
押	1342
抚	1341
澄	1341
睛	1340
堤	1336
蹦	1336
纺	1334
沁	1333
栽	1332
氨	1332
甫	1330
梯	1328
丞	1326
挠	1325
芽	1324
侍	1323
搏	1323
昕	1323
纬	1321
浸	1314
尓	1313
绒	1312
翘	1310
踪	1310
痘	1309
滕	1306
蕊	1304
拧	1301
